cell_label,subclass,supertype,class,neurotransmitter,parcellation_structure,parcellation_substructure
1020131842101610169,321 Astroependymal NN,1169 Astroependymal NN_1,30 Astro-Epen,,PVT,PVT
1020131842101330136,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,AM,AMv
1020131842101620288,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,CM,CM
1020131842101331230,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,AM,AMd
1020131842201900604,318 Astro-NT NN,1159 Astro-NT NN_1,30 Astro-Epen,,RT,RT
1020131842101340234,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842101340251,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842101740994,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,AD,AD
1020131842201180224,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,RT,RT
1020131842101461080,318 Astro-NT NN,1159 Astro-NT NN_1,30 Astro-Epen,,PVT,PVT
1020131842201200248,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842101630438,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RE,RE
1020131842102030100,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842102030431,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842101041075,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,RT,RT
1020131842201470122,321 Astroependymal NN,1169 Astroependymal NN_1,30 Astro-Epen,,MD,MD
1020131842101310163,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,AD,AD
1020131842101180432,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842101190224,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842101190332,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,RT,RT
1020131842201600523,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,MD,MD
1020131842201610265,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PVT,PVT
1020131842201620322,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RE,RE
1020131842101190828,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842101330205,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,AV,AV
1020131842101331022,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,AD,AD
1020131842101620345,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RE,RE
1020131842101340163,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,RT,RT
1020131842101740825,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,AD,AD
1020131842101340518,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842101741137,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,AD,AD
1020131842101340712,318 Astro-NT NN,1159 Astro-NT NN_1,30 Astro-Epen,,RT,RT
1020131842101890749,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,RT,RT
1020131842101760713,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,AM,AMv
1020131842101761226,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842101900614,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842101180167,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842101600196,318 Astro-NT NN,1159 Astro-NT NN_1,30 Astro-Epen,,PVT,PVT
1020131842101190141,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,RT,RT
1020131842101190355,318 Astro-NT NN,1159 Astro-NT NN_1,30 Astro-Epen,,RT,RT
1020131842101190480,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,RT,RT
1020131842101190523,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,RT,RT
1020131842101190687,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,RT,RT
1020131842101190892,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842101190975,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842101620418,318 Astro-NT NN,1159 Astro-NT NN_1,30 Astro-Epen,,RE,RE
1020131842101341062,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,RT,RT
1020131842101760405,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,AM,AMd
1020131842101041193,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1020131842101600696,318 Astro-NT NN,1159 Astro-NT NN_1,30 Astro-Epen,,MD,MD
1020131842101051011,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842101051214,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,RT,RT
1020131842101320400,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,AD,AD
1020131842101190783,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,RT,RT
1020131842101620460,318 Astro-NT NN,1159 Astro-NT NN_1,30 Astro-Epen,,RE,RE
1020131842101340288,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,RT,RT
1020131842101340788,321 Astroependymal NN,1169 Astroependymal NN_1,30 Astro-Epen,,RT,RT
1020131842101041090,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,RT,RT
1020131842101310278,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,AD,AD
1020131842101190467,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,RT,RT
1020131842101190565,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,RT,RT
1020131842101190327,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,RT,RT
1020131842101190328,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,RT,RT
1020131842101190639,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,RT,RT
1020131842101320853,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,AD,AD
1020131842201760591,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,AM,AMv
1020131842101620462,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RE,RE
1020131842101340120,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,RT,RT
1020131842101340253,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842101340508,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842101340576,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,RT,RT
1020131842101340605,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842101880948,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,AV,AV
1020131842101881061,321 Astroependymal NN,1169 Astroependymal NN_1,30 Astro-Epen,,RT,RT
1020131842101340742,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842101340815,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,AM,AMv
1020131842101340851,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,AM,AMv
1020131842101881213,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,RT,RT
1020131842101340928,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842201200298,321 Astroependymal NN,1169 Astroependymal NN_1,30 Astro-Epen,,RT,RT
1020131842101041081,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842101180227,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,RT,RT
1020131842101180334,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842101180818,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,AV,AV
1020131842101620312,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PVT,PVT
1020131842101320430,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,AV,AV
1020131842101191020,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,AV,AV
1020131842101611143,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,IAD,IAD
1020131842101880136,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,AD,AD
1020131842101340959,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842201310534,321 Astroependymal NN,1169 Astroependymal NN_1,30 Astro-Epen,,AD,AD
1020131842101760692,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,AM,AMv
1020131842201350388,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842101040741,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,RT,RT
1020131842101600162,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PVT,PVT
1020131842101600149,321 Astroependymal NN,1169 Astroependymal NN_1,30 Astro-Epen,,PVT,PVT
1020131842101310248,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,AD,AD
1020131842101050635,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,RT,RT
1020131842101050751,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,RT,RT
1020131842101310796,147 AD Serpinb7 Glut,0641 AD Serpinb7 Glut_1,18 TH Glut,Glut,AD,AD
1020131842101190242,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,RT,RT
1020131842101330247,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,AV,AV
1020131842201890434,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842201900334,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842101880881,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,AV,AV
1020131842201320422,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,AD,AD
1020131842201340244,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842201460544,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,MD,MD
1020131842101600269,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PVT,PVT
1020131842101901066,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842101600739,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,MD,MD
1020131842101600732,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PVT,PVT
1020131842101310703,321 Astroependymal NN,1169 Astroependymal NN_1,30 Astro-Epen,,AD,AD
1020131842101180857,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,AV,AV
1020131842101310763,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,AD,AD
1020131842101600859,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,MD,MD
1020131842101190191,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842101190533,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842101320423,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,AD,AD
1020131842201750346,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,AM,AMd
1020131842101330704,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,AM,AMd
1020131842202030130,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,RT,RT
1020131842101341008,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842101310214,318 Astro-NT NN,1159 Astro-NT NN_1,30 Astro-Epen,,AD,AD
1020131842201310282,318 Astro-NT NN,1159 Astro-NT NN_1,30 Astro-Epen,,AD,AD
1020131842101190200,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,RT,RT
1020131842101320807,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,AD,AD
1020131842101180061,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842101180192,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842101310239,321 Astroependymal NN,1169 Astroependymal NN_1,30 Astro-Epen,,AD,AD
1020131842101600761,318 Astro-NT NN,1159 Astro-NT NN_1,30 Astro-Epen,,MD,MD
1020131842101050730,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,RT,RT
1020131842101630764,333 Endo NN,1193 Endo NN_1,33 Vascular,,RE,RE
1020131842101880134,318 Astro-NT NN,1159 Astro-NT NN_1,30 Astro-Epen,,AD,AD
1020131842101320792,318 Astro-NT NN,1159 Astro-NT NN_1,30 Astro-Epen,,AD,AD
1020131842101310213,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,AD,AD
1020131842101310218,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,AD,AD
1020131842101051115,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,RT,RT
1020131842101630468,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RE,RE
1020131842102030508,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842101190367,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842101340710,321 Astroependymal NN,1169 Astroependymal NN_1,30 Astro-Epen,,RT,RT
1020131842101040845,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842101041024,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842101600133,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PVT,PVT
1020131842101600161,318 Astro-NT NN,1159 Astro-NT NN_1,30 Astro-Epen,,PVT,PVT
1020131842102030357,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,RT,RT
1020131842101320840,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,AD,AD
1020131842101321013,321 Astroependymal NN,1169 Astroependymal NN_1,30 Astro-Epen,,AD,AD
1020131842101341167,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,AM,AMd
1020131842101330194,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,AM,AMv
1020131842101340144,318 Astro-NT NN,1159 Astro-NT NN_1,30 Astro-Epen,,RT,RT
1020131842101340502,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842101340583,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1020131842101340806,318 Astro-NT NN,1159 Astro-NT NN_1,30 Astro-Epen,,AM,AMv
1020131842101630090,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RE,RE
1020131842101310243,321 Astroependymal NN,1169 Astroependymal NN_1,30 Astro-Epen,,AD,AD
1020131842201750462,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,AV,AV
1020131842101310314,321 Astroependymal NN,1169 Astroependymal NN_1,30 Astro-Epen,,AD,AD
1020131842101630704,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RE,RE
1020131842101051095,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842201330075,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,AV,AV
1020131842101891287,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842101630229,318 Astro-NT NN,1159 Astro-NT NN_1,30 Astro-Epen,,RE,RE
1020131842101041211,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842101310758,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,AD,AD
1020131842101051113,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,RT,RT
1020131842101190344,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,RT,RT
1020131842101340979,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842101630231,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,RE,RE
1020131842101180040,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842101041150,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,RT,RT
1020131842101321066,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,AD,AD
1020131842101330512,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,AM,AMd
1020131842101190370,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842101191112,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,RT,RT
1020131842101180624,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,AV,AV
1020131842101600846,321 Astroependymal NN,1169 Astroependymal NN_1,30 Astro-Epen,,MD,MD
1020131842101051211,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1020131842101321097,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,AD,AD
1020131842101190711,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,RT,RT
1020131842101320973,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,AD,AD
1020131842101491115,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RE,RE
1020131842101190277,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,RT,RT
1020131842101190330,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,RT,RT
1020131842101321015,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,AD,AD
1020131842101320851,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,AD,AD
1020131842101330369,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,AM,AMv
1020131842101760762,318 Astro-NT NN,1159 Astro-NT NN_1,30 Astro-Epen,,AM,AMv
1020131842101190419,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,RT,RT
1020131842101041251,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842101600429,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PVT,PVT
1020131842101050687,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,RT,RT
1020131842101190618,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,RT,RT
1020131842101190315,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,RT,RT
1020131842101190411,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,RT,RT
1020131842101880946,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,RT,RT
1020131842101330348,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,AM,AMv
1020131842101330363,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,AV,AV
1020131842101340570,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842101190536,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,RT,RT
1020131842201600037,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PVT,PVT
1020131842101321068,318 Astro-NT NN,1159 Astro-NT NN_1,30 Astro-Epen,,AD,AD
1020131842101761194,318 Astro-NT NN,1159 Astro-NT NN_1,30 Astro-Epen,,AM,AMv
1020131842101340752,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,AM,AMv
1020131842101190519,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1020131842201340584,321 Astroependymal NN,1169 Astroependymal NN_1,30 Astro-Epen,,RT,RT
1020131842101190402,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842101310692,321 Astroependymal NN,1169 Astroependymal NN_1,30 Astro-Epen,,AD,AD
1020131842101600806,321 Astroependymal NN,1169 Astroependymal NN_1,30 Astro-Epen,,MD,MD
1020131842101340156,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,RT,RT
1020131842101630470,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RE,RE
1020131842101340808,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,RT,RT
1020131842101190403,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,RT,RT
1020131842201600337,318 Astro-NT NN,1159 Astro-NT NN_1,30 Astro-Epen,,MD,MD
1020131842101190596,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842101210596,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842101190659,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842201330227,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,AM,AMv
1020131842101190273,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842101320906,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,AD,AD
1020131842101330703,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,AM,AMv
1020131842101330304,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,AV,AV
1020131842101610160,321 Astroependymal NN,1169 Astroependymal NN_1,30 Astro-Epen,,PVT,PVT
1020131842101190292,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,RT,RT
1020131842201340110,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842101190288,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,RT,RT
1020131842101340790,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,AM,AMv
1020131842101330146,318 Astro-NT NN,1159 Astro-NT NN_1,30 Astro-Epen,,AV,AV
1020131842101310482,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,AD,AD
1020131842101870168,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,AD,AD
1020131842101730632,321 Astroependymal NN,1169 Astroependymal NN_1,30 Astro-Epen,,AD,AD
1020131842201310529,321 Astroependymal NN,1169 Astroependymal NN_1,30 Astro-Epen,,AD,AD
1020131842101730591,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,AD,AD
1020131842101730810,321 Astroependymal NN,1169 Astroependymal NN_1,30 Astro-Epen,,AD,AD
1020131842101870124,318 Astro-NT NN,1159 Astro-NT NN_1,30 Astro-Epen,,AD,AD
1020131842101310873,318 Astro-NT NN,1159 Astro-NT NN_1,30 Astro-Epen,,AD,AD
1020131842101730977,318 Astro-NT NN,1159 Astro-NT NN_1,30 Astro-Epen,,AD,AD
1020131842201730493,318 Astro-NT NN,1159 Astro-NT NN_1,30 Astro-Epen,,AD,AD
1020131842101470764,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,MD,MD
1020131842101471032,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PVT,PVT
1020131842201340220,326 OPC NN,1180 OPC NN_2,31 OPC-Oligo,,RT,RT
1020131842101890916,326 OPC NN,1179 OPC NN_1,31 OPC-Oligo,,RT,RT
1020131842101480214,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RE,RE
1020131842101480247,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,AM,AMd
1020131842101480709,321 Astroependymal NN,1169 Astroependymal NN_1,30 Astro-Epen,,RE,RE
1020131842101480718,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RE,RE
1020131842101481164,321 Astroependymal NN,1169 Astroependymal NN_1,30 Astro-Epen,,RE,RE
1020131842101320793,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,AD,AD
1020131842101490775,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RE,RE
1020131842101491127,318 Astro-NT NN,1159 Astro-NT NN_1,30 Astro-Epen,,RE,RE
1020131842101491165,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RE,RE
1020131842101491205,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RE,RE
1020131842101880570,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,AV,AV
1020131842101340458,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,RT,RT
1020131842101340548,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,RT,RT
1020131842101040739,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,RT,RT
1020131842101180177,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,RT,RT
1020131842101041159,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,RT,RT
1020131842101180815,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,AV,AV
1020131842101190202,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,RT,RT
1020131842101190432,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,RT,RT
1020131842101190704,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,RT,RT
1020131842101321117,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,AD,AD
1020131842101760044,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,AM,AMd
1020131842101330620,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,AM,AMv
1020131842101190275,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,RT,RT
1020131842201190458,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,RT,RT
1020131842101180195,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,RT,RT
1020131842102030389,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,RT,RT
1020131842201340198,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,AM,AMv
1020131842101190603,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,RT,RT
1020131842101900801,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,RT,RT
1020131842101180185,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,RT,RT
1020131842101190549,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,RT,RT
1020131842101180135,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,RT,RT
1020131842101760444,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,AM,AMv
1020131842101321022,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,AD,AD
1020131842101340650,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,AM,AMv
